text	pos	etype	erate	source	error	word	eword	epos	label
900	420	real	50	cnn	1	the	lhe	0	delete
900	421	real	50	cnn	0	shooting.	shooting.	9	NA
900	422	real	50	cnn	0	A	A	1	NA
900	423	real	50	cnn	0	20-year-old	20-year-old	11	NA
900	424	real	50	cnn	1	man	wan	0	delete
900	425	real	50	cnn	1	was	wass	3	phonetics
900	426	real	50	cnn	0	arrested	arrested	8	NA
900	427	real	50	cnn	0	and	and	3	NA
900	428	real	50	cnn	1	the	they	3	phonetics
900	429	real	50	cnn	0	three	three	5	NA
900	430	real	50	cnn	1	victims	victimis	6	phonetics
900	431	real	50	cnn	1	were	was	1	other_real
900	432	real	50	cnn	1	in	im	1	keyboard
900	433	real	50	cnn	1	stable	stabile	4	phonetics
900	434	real	50	cnn	1	condition	condiction	5	insert
900	435	real	50	cnn	0	--	--	2	NA
900	436	real	50	cnn	0	two	two	3	NA
900	437	real	50	cnn	1	with	iwth	0	swap_repeat
900	438	real	50	cnn	0	wounds	wounds	6	NA
900	439	real	50	cnn	1	to	trto	1	other_err
900	440	real	50	cnn	1	the	thr	2	keyboard
900	441	real	50	cnn	0	neck,	neck,	5	NA
900	442	real	50	cnn	1	one	ohne	1	phonetics
900	443	real	50	cnn	1	in	i	1	delete
900	444	real	50	cnn	0	the	the	3	NA
900	445	real	50	cnn	0	leg,	leg,	4	NA
900	446	real	50	cnn	1	police	poilce	2	swap_repeat
900	447	real	50	cnn	0	said.	said.	5	NA
900	448	real	50	cnn	0	Police	Police	6	NA
900	449	real	50	cnn	0	said	said	4	NA
900	450	real	50	cnn	0	about	about	5	NA
900	451	real	50	cnn	0	300	300	3	NA
900	452	real	50	cnn	1	people	pepole	2	swap_repeat
900	453	real	50	cnn	0	marched,	marched,	8	NA
900	454	real	50	cnn	1	with	withe	4	phonetics
900	455	real	50	cnn	0	protesters	protesters	10	NA
900	456	real	50	cnn	0	throwing	throwing	8	NA
900	457	real	50	cnn	0	rocks	rocks	5	NA
900	458	real	50	cnn	1	at	ay	1	keyboard
900	459	real	50	cnn	0	police,	police,	7	NA
900	460	real	50	cnn	0	damaging	damaging	8	NA
900	461	real	50	cnn	1	four	foar	2	phonetics
900	462	real	50	cnn	1	police	polic	5	phonetics
900	463	real	50	cnn	0	cars	cars	4	NA
900	464	real	50	cnn	0	and	and	3	NA
900	465	real	50	cnn	1	setting	seting	3	phonetics
900	466	real	50	cnn	0	trash	trash	5	NA
900	467	real	50	cnn	0	and	and	3	NA
900	468	real	50	cnn	1	debris	debri	5	delete
900	469	real	50	cnn	1	on	no	0	swap_repeat
900	470	real	50	cnn	0	fire	fire	4	NA
900	471	real	50	cnn	1	near	nier	1	other_err
900	472	real	50	cnn	0	Northwinds	Northwinds	10	NA
900	473	real	50	cnn	0	Estates	Estates	7	NA
900	474	real	50	cnn	1	and	aond	1	phonetics
900	475	real	50	cnn	0	West	West	4	NA
900	476	real	50	cnn	0	Florissant,	Florissant,	11	NA
900	477	real	50	cnn	1	police	polce	3	phonetics
900	478	real	50	cnn	0	said.	said.	5	NA
900	479	real	50	cnn	0	One	One	3	NA
900	480	real	50	cnn	0	business	business	8	NA
900	481	real	50	cnn	1	in	In	0	caps
900	482	real	50	cnn	0	Dellwood	Dellwood	8	NA
900	483	real	50	cnn	1	was	wass	3	phonetics
900	484	real	50	cnn	0	damaged,	damaged,	8	NA
900	485	real	50	cnn	1	police	poilce	2	swap_repeat
900	486	real	50	cnn	0	said.	said.	5	NA
900	487	real	50	cnn	1	No	n'º	0	phonetics
900	488	real	50	cnn	1	officers	offficers	3	insert
900	489	real	50	cnn	0	were	were	4	NA
900	490	real	50	cnn	1	injured	injuried	5	phonetics
900	491	real	50	cnn	1	as	al	1	delete
900	492	real	50	cnn	0	police	police	6	NA
900	493	real	50	cnn	1	conducted	conduced	6	phonetics
900	494	real	50	cnn	0	anti-riot	anti-riot	9	NA
900	495	real	50	cnn	0	activities	activities	10	NA
900	496	real	50	cnn	1	until	utill	1	swap_repeat
900	497	real	50	cnn	0	3	3	1	NA
900	498	real	50	cnn	1	a.m.	am	1	phonetics
900	499	real	50	cnn	1	In	Im	1	keyboard
900	500	real	50	cnn	1	Los	los	0	caps
900	501	real	50	cnn	0	Angeles,	Angeles,	8	NA
900	502	real	50	cnn	1	six	siX	2	caps
900	503	real	50	cnn	1	people	pepole	2	swap_repeat
900	504	real	50	cnn	0	protesting	protesting	10	NA
900	505	real	50	cnn	0	against	against	7	NA
900	506	real	50	cnn	0	police	police	6	NA
900	507	real	50	cnn	0	brutality	brutality	9	NA
900	508	real	50	cnn	1	were	wery	3	phonetics
900	509	real	50	cnn	0	arrested	arrested	8	NA
900	510	real	50	cnn	1	Monday	mondy	0	phonetics
900	511	real	50	cnn	1	night	nihgt	2	swap_repeat
900	512	real	50	cnn	1	when	wen	1	phonetics
900	513	real	50	cnn	1	they	thy	2	phonetics
900	514	real	50	cnn	1	failed	failled	4	phonetics
900	515	real	50	cnn	0	to	to	2	NA
900	516	real	50	cnn	0	disperse,	disperse,	9	NA
900	517	real	50	cnn	1	reported	reprted	3	phonetics
900	518	real	50	cnn	0	CNN	CNN	3	NA
900	519	real	50	cnn	0	affiliate	affiliate	9	NA
900	520	real	50	cnn	0	KABC.	KABC.	5	NA
900	521	real	50	cnn	0	About	About	5	NA
900	522	real	50	cnn	0	50	50	2	NA
900	523	real	50	cnn	0	people	people	6	NA
900	524	real	50	cnn	0	marched,	marched,	8	NA
900	525	real	50	cnn	0	KABC	KABC	4	NA
900	526	real	50	cnn	0	said.	said.	5	NA
900	527	real	50	cnn	1	On	O	1	delete
900	528	real	50	cnn	0	Tuesday,	Tuesday,	8	NA
900	529	real	50	cnn	0	protesters	protesters	10	NA
900	530	real	50	cnn	0	gathered	gathered	8	NA
900	531	real	50	cnn	1	outside	outeside	3	phonetics
900	532	real	50	cnn	1	the	thwe	2	phonetics
900	533	real	50	cnn	0	Stapes	Stapes	6	NA
900	534	real	50	cnn	0	Center,	Center,	7	NA
900	535	real	50	cnn	1	where	whe	3	other_err
900	536	real	50	cnn	1	the	athe	0	insert
900	537	real	50	cnn	1	Los	los	0	caps
900	538	real	50	cnn	1	Angeles	angelus	0	phonetics
900	539	real	50	cnn	0	Clippers	Clippers	8	NA
900	540	real	50	cnn	0	and	and	3	NA
900	541	real	50	cnn	0	the	the	3	NA
900	542	real	50	cnn	0	San	San	3	NA
900	543	real	50	cnn	0	Antonio	Antonio	7	NA
900	544	real	50	cnn	0	Spurs	Spurs	5	NA
900	545	real	50	cnn	0	were	were	4	NA
900	546	real	50	cnn	1	playing	playiing	5	phonetics
900	547	real	50	cnn	1	an	en	0	phonetics
900	548	real	50	cnn	0	NBA	NBA	3	NA
900	549	real	50	cnn	0	playoff	playoff	7	NA
900	550	real	50	cnn	0	game.	game.	5	NA
900	551	real	50	cnn	0	They	They	4	NA
900	552	real	50	cnn	0	disrupted	disrupted	9	NA
900	553	real	50	cnn	1	traffic	trafic	4	phonetics
900	554	real	50	cnn	1	and	andl	3	insert
900	555	real	50	cnn	1	carried	carryed	4	phonetics
900	556	real	50	cnn	1	protest	protect	5	keyboard
900	557	real	50	cnn	0	signs.	signs.	6	NA
900	558	real	50	cnn	1	In	int	0	other_err
900	559	real	50	cnn	0	Chicago,	Chicago,	8	NA
900	560	real	50	cnn	1	hundreds	hundres	6	phonetics
900	561	real	50	cnn	1	of	oft	2	insert
900	562	real	50	cnn	0	protesters	protesters	10	NA
900	563	real	50	cnn	0	marched	marched	7	NA
900	564	real	50	cnn	1	Tuesday	thirsday	0	other_err
900	565	real	50	cnn	1	from	rom	0	delete
900	566	real	50	cnn	0	police	police	6	NA
900	567	real	50	cnn	1	headquarters	headquarted	10	phonetics
900	568	real	50	cnn	1	at	ay	1	keyboard
900	569	real	50	cnn	0	35th	35th	4	NA
900	570	real	50	cnn	1	and	um	0	other_real
900	571	real	50	cnn	1	Michigan	michoacan	0	phonetics
900	572	real	50	cnn	1	through	throung	5	other_err
900	573	real	50	cnn	1	the	che	0	delete
900	574	real	50	cnn	0	Southside,	Southside,	10	NA
900	575	real	50	cnn	0	CNN	CNN	3	NA
900	576	real	50	cnn	0	affiliate	affiliate	9	NA
900	577	real	50	cnn	0	WGN	WGN	3	NA
900	578	real	50	cnn	0	reported.	reported.	9	NA
900	579	real	50	cnn	0	Police	Police	6	NA
900	580	real	50	cnn	1	made	mde	1	phonetics
900	581	real	50	cnn	1	one	onw	2	keyboard
900	582	real	50	cnn	0	arrest,	arrest,	7	NA
900	583	real	50	cnn	1	for	far	1	phonetics
900	584	real	50	cnn	0	reckless	reckless	8	NA
900	585	real	50	cnn	0	conduct.	conduct.	8	NA
900	586	real	50	cnn	0	WGN	WGN	3	NA
900	587	real	50	cnn	1	said	start	1	other_real
900	588	real	50	cnn	0	protesters	protesters	10	NA
900	589	real	50	cnn	1	spoke	spoked	5	insert
900	590	real	50	cnn	0	about	about	5	NA
900	591	real	50	cnn	1	police	polce	3	phonetics
900	592	real	50	cnn	1	violence	violance	4	phonetics
900	593	real	50	cnn	1	and	aand	1	phonetics
900	594	real	50	cnn	1	the	zhe	0	delete
900	595	real	50	cnn	1	death	dieth	1	phonetics
900	596	real	50	cnn	1	of	on	1	delete
900	597	real	50	cnn	0	Rekia	Rekia	5	NA
900	598	real	50	cnn	0	Boyd,	Boyd,	5	NA
900	599	real	50	cnn	0	who	who	3	NA
900	600	real	50	cnn	1	was	wass	3	phonetics
900	601	real	50	cnn	0	killed	killed	6	NA
900	602	real	50	cnn	1	by	bye	2	phonetics
900	603	real	50	cnn	1	an	un	0	phonetics
900	604	real	50	cnn	0	off-duty	off-duty	8	NA
900	605	real	50	cnn	1	officer	ofiser	2	other_err
900	606	real	50	cnn	0	in	in	2	NA
900	607	real	50	cnn	0	2012.	2012.	5	NA
900	608	real	50	cnn	0	That	That	4	NA
900	609	real	50	cnn	1	officer	office	6	delete
900	610	real	50	cnn	1	was	wass	3	phonetics
900	611	real	50	cnn	0	acquitted	acquitted	9	NA
900	612	real	50	cnn	0	last	last	4	NA
900	613	real	50	cnn	0	week.	week.	5	NA
900	614	real	50	cnn	1	The	VThe	0	insert
900	615	real	50	cnn	1	group	gropus	3	other_err
900	616	real	50	cnn	1	plans	plane	4	keyboard
900	617	real	50	cnn	1	to	do	0	phonetics
900	618	real	50	cnn	0	gather	gather	6	NA
900	619	real	50	cnn	0	Wednesday	Wednesday	9	NA
900	620	real	50	cnn	0	night	night	5	NA
900	621	real	50	cnn	0	at	at	2	NA
900	622	real	50	cnn	1	the	thye	2	phonetics
900	623	real	50	cnn	0	DePaul	DePaul	6	NA
900	624	real	50	cnn	0	Law	Law	3	NA
900	625	real	50	cnn	0	School.	School.	7	NA
900	626	real	50	cnn	0	About	About	5	NA
900	627	real	50	cnn	0	100	100	3	NA
900	628	real	50	cnn	1	people	peple	2	phonetics
900	629	real	50	cnn	0	marched	marched	7	NA
900	630	real	50	cnn	0	Monday	Monday	6	NA
900	631	real	50	cnn	1	night	nigter	3	other_err
900	632	real	50	cnn	1	in	im	1	keyboard
900	633	real	50	cnn	0	Oakland	Oakland	7	NA
900	634	real	50	cnn	0	in	in	2	NA
900	635	real	50	cnn	1	support	surpport	2	insert
900	636	real	50	cnn	0	of	of	2	NA
900	637	real	50	cnn	1	Baltimore	Boltimore	1	swap_repeat
900	638	real	50	cnn	0	protesters,	protesters,	11	NA
900	639	real	50	cnn	1	reported	reporte	7	phonetics
900	640	real	50	cnn	0	CNN	CNN	3	NA
900	641	real	50	cnn	0	affiliate	affiliate	9	NA
900	642	real	50	cnn	0	KABC.	KABC.	5	NA
900	643	real	50	cnn	0	A	A	1	NA
900	644	real	50	cnn	1	protest	protes	6	phonetics
900	645	real	50	cnn	0	is	is	2	NA
900	646	real	50	cnn	1	planned	plen	2	other_err
900	647	real	50	cnn	1	for	foa	2	delete
900	648	real	50	cnn	1	Thursday	Thrusday	2	swap_repeat
900	649	real	50	cnn	1	in	i	1	delete
900	650	real	50	cnn	0	Cincinnati,	Cincinnati,	11	NA
900	651	real	50	cnn	0	reported	reported	8	NA
900	652	real	50	cnn	0	CNN	CNN	3	NA
900	653	real	50	cnn	0	affiliate	affiliate	9	NA
900	654	real	50	cnn	0	WXIX.	WXIX.	5	NA
900	655	real	50	cnn	0	Philly.com	Philly.com	10	NA
900	656	real	50	cnn	1	said	sad	2	phonetics
900	657	real	50	cnn	1	a	g	0	delete
900	658	real	50	cnn	0	"Philly	"Philly	7	NA
900	659	real	50	cnn	1	is	s	0	delete
900	660	real	50	cnn	0	Baltimore"	Baltimore"	10	NA
900	661	real	50	cnn	0	protest	protest	7	NA
900	662	real	50	cnn	0	will	will	4	NA
900	663	real	50	cnn	1	be	we	0	delete
900	664	real	50	cnn	1	held	hept	2	keyboard
900	665	real	50	cnn	1	Thursday	Thrusday	2	swap_repeat
900	666	real	50	cnn	1	at	ay	1	keyboard
900	667	real	50	cnn	0	Philadelphia	Philadelphia	12	NA
900	668	real	50	cnn	1	City	Ctiy	1	swap_repeat
900	669	real	50	cnn	0	Hall.	Hall.	5	NA
1000	1	real	50	mail	0	Raheem	Raheem	6	NA
1000	2	real	50	mail	0	Sterling	Sterling	8	NA
1000	3	real	50	mail	1	has	was	0	delete
1000	4	real	50	mail	0	admitted	admitted	8	NA
1000	5	real	50	mail	1	he	hs	1	keyboard
1000	6	real	50	mail	1	is	sh's	0	other_err
1000	7	real	50	mail	1	not	not's	3	other_err
1000	8	real	50	mail	1	ready	really	3	other_real
1000	9	real	50	mail	1	to	de	0	phonetics
1000	10	real	50	mail	0	sign	sign	4	NA
1000	11	real	50	mail	0	a	a	1	NA
1000	12	real	50	mail	1	new	news	3	insert
1000	13	real	50	mail	0	contract	contract	8	NA
1000	14	real	50	mail	1	at	ay	1	keyboard
1000	15	real	50	mail	0	Liverpool	Liverpool	9	NA
1000	16	real	50	mail	1	deal	deel	2	swap_repeat
1000	17	real	50	mail	1	despite	depite	2	delete
1000	18	real	50	mail	0	being	being	5	NA
1000	19	real	50	mail	1	offered	offerred	5	phonetics
1000	20	real	50	mail	1	a	s	0	keyboard
1000	21	real	50	mail	1	Â£100,000-a-week	£100,000-a-week	0	phonetics
1000	22	real	50	mail	1	deal	deel	2	swap_repeat
1000	23	real	50	mail	1	to	o	0	delete
1000	24	real	50	mail	1	stay	staing	3	other_err
1000	25	real	50	mail	1	with	whith	1	phonetics
1000	26	real	50	mail	0	the	the	3	NA
1000	27	real	50	mail	0	Merseyside	Merseyside	10	NA
1000	28	real	50	mail	0	club.	club.	5	NA
1000	29	real	50	mail	1	The	they	0	phonetics
1000	30	real	50	mail	0	20-year-old	20-year-old	11	NA
1000	31	real	50	mail	0	wideman	wideman	7	NA
1000	32	real	50	mail	0	edged	edged	5	NA
1000	33	real	50	mail	0	closer	closer	6	NA
1000	34	real	50	mail	1	towards	towords	3	swap_repeat
1000	35	real	50	mail	1	an	am	1	keyboard
1000	36	real	50	mail	0	Anfield	Anfield	7	NA
1000	37	real	50	mail	0	exit	exit	4	NA
1000	38	real	50	mail	1	after	affter	2	phonetics
1000	39	real	50	mail	0	revealing	revealing	9	NA
1000	40	real	50	mail	1	in	In	0	caps
1000	41	real	50	mail	0	an	an	2	NA
1000	42	real	50	mail	1	interview	intervieuw	8	phonetics
1000	43	real	50	mail	1	with	iwth	0	swap_repeat
1000	44	real	50	mail	1	the	thye	2	phonetics
1000	45	real	50	mail	0	BBC	BBC	3	NA
1000	46	real	50	mail	0	on	on	2	NA
1000	47	real	50	mail	1	Wednesday	wendesday	0	swap_repeat
1000	48	real	50	mail	0	that	that	4	NA
1000	49	real	50	mail	1	he	he'll	2	other_err
1000	50	real	50	mail	0	would	would	5	NA
1000	51	real	50	mail	1	have	heve	1	swap_repeat
1000	52	real	50	mail	0	signed	signed	6	NA
1000	53	real	50	mail	0	for	for	3	NA
1000	54	real	50	mail	1	a	ein	0	other_err
1000	55	real	50	mail	0	lot	lot	3	NA
1000	56	real	50	mail	1	less	lesse	4	phonetics
1000	57	real	50	mail	1	a	o	0	phonetics
1000	58	real	50	mail	1	year	yeah	3	delete
1000	59	real	50	mail	1	ago.	age	2	other_real
1000	60	real	50	mail	0	However,	However,	8	NA
1000	61	real	50	mail	1	despite	despites	7	phonetics
1000	62	real	50	mail	1	being	beeng	2	swap_repeat
1000	63	real	50	mail	1	one	ond	2	keyboard
1000	64	real	50	mail	1	of	o	1	delete
1000	65	real	50	mail	0	Liverpool's	Liverpool's	11	NA
1000	66	real	50	mail	1	star	starts	4	other_err
1000	67	real	50	mail	0	men,	men,	4	NA
1000	68	real	50	mail	0	Sterling	Sterling	8	NA
1000	69	real	50	mail	1	has	as	0	delete
1000	70	real	50	mail	0	struggled	struggled	9	NA
1000	71	real	50	mail	1	to	too	2	phonetics
1000	72	real	50	mail	1	repeat	repeate	6	phonetics
1000	73	real	50	mail	0	the	the	3	NA
1000	74	real	50	mail	1	impressive	impressionnant	8	phonetics
1000	75	real	50	mail	1	form	for	3	delete
1000	76	real	50	mail	0	he	he	2	NA
1000	77	real	50	mail	1	showed	shouwed	3	phonetics
1000	78	real	50	mail	1	for	fur	1	phonetics
1000	79	real	50	mail	0	the	the	3	NA
1000	80	real	50	mail	0	Reds	Reds	4	NA
1000	81	real	50	mail	1	last	lase	3	delete
1000	82	real	50	mail	0	season.	season.	7	NA
1000	83	real	50	mail	1	The	Thy	2	phonetics
1000	84	real	50	mail	0	England	England	7	NA
1000	85	real	50	mail	1	international	intertional	5	phonetics
1000	86	real	50	mail	1	has	hac	2	keyboard
1000	87	real	50	mail	1	managed	maneged	3	swap_repeat
1000	88	real	50	mail	1	just	jus	3	delete
1000	89	real	50	mail	1	six	sic	2	keyboard
1000	90	real	50	mail	1	goals	dulls	0	other_err
1000	91	real	50	mail	1	this	theis	2	phonetics
1000	92	real	50	mail	1	season	seaon	3	delete
1000	93	real	50	mail	0	-	-	1	NA
1000	94	real	50	mail	1	one	once	2	insert
1000	95	real	50	mail	1	less	lesse	4	phonetics
1000	96	real	50	mail	1	than	thant	4	insert
1000	97	real	50	mail	0	Stoke	Stoke	5	NA
1000	98	real	50	mail	0	frontman	frontman	8	NA
1000	99	real	50	mail	1	Jon	Jom	2	keyboard
1000	100	real	50	mail	0	Walters	Walters	7	NA
1000	101	real	50	mail	0	-	-	1	NA
1000	102	real	50	mail	1	while	wile	1	phonetics
1000	103	real	50	mail	0	his	his	3	NA
1000	104	real	50	mail	0	conversion	conversion	10	NA
1000	105	real	50	mail	1	rate	rata	3	swap_repeat
1000	106	real	50	mail	1	and	ando	3	phonetics
1000	107	real	50	mail	1	minutes	mn	1	other_err
1000	108	real	50	mail	1	per	pro	1	phonetics
1000	109	real	50	mail	1	goal	gole	2	phonetics
1000	110	real	50	mail	0	ratio	ratio	5	NA
1000	111	real	50	mail	1	have	heve	1	swap_repeat
1000	112	real	50	mail	0	worsened.	worsened.	9	NA
1000	113	real	50	mail	0	Raheem	Raheem	6	NA
1000	114	real	50	mail	0	Sterling	Sterling	8	NA
1000	115	real	50	mail	1	has	hac	2	keyboard
1000	116	real	50	mail	1	managed	maneged	3	swap_repeat
1000	117	real	50	mail	1	just	jaust	1	phonetics
1000	118	real	50	mail	1	six	6:00	0	other_err
1000	119	real	50	mail	1	goals	gols	2	phonetics
1000	120	real	50	mail	1	this	thi's	3	phonetics
1000	121	real	50	mail	1	season	seoson	2	swap_repeat
1000	122	real	50	mail	0	-	-	1	NA
1000	123	real	50	mail	1	one	oen	1	swap_repeat
1000	124	real	50	mail	0	less	less	4	NA
1000	125	real	50	mail	0	than	than	4	NA
1000	126	real	50	mail	0	Stoke	Stoke	5	NA
1000	127	real	50	mail	1	forward	forword	4	swap_repeat
1000	128	real	50	mail	1	Jon	jon	0	caps
1000	129	real	50	mail	0	Walters.	Walters.	8	NA
1100	1	real	50	mail	0	Chelsea	Chelsea	7	NA
1100	2	real	50	mail	0	are	are	3	NA
1100	3	real	50	mail	1	looking	lokking	2	swap_repeat
1100	4	real	50	mail	0	to	to	2	NA
1100	5	real	50	mail	0	beat	beat	4	NA
1100	6	real	50	mail	1	Manchester	Machester	2	delete
1100	7	real	50	mail	1	City	Ctiy	1	swap_repeat
1100	8	real	50	mail	0	to	to	2	NA
1100	9	real	50	mail	0	sign	sign	4	NA
1100	10	real	50	mail	0	Brazilian	Brazilian	9	NA
1100	11	real	50	mail	0	prospect	prospect	8	NA
1100	12	real	50	mail	0	Nathan.	Nathan.	7	NA
1100	13	real	50	mail	1	The	They	3	phonetics
1100	14	real	50	mail	1	attacking	atacking	2	phonetics
1100	15	real	50	mail	0	midfielder	midfielder	10	NA
1100	16	real	50	mail	1	turned	tern	1	other_real
1100	17	real	50	mail	0	19	19	2	NA
1100	18	real	50	mail	1	last	Iast	0	delete
1100	19	real	50	mail	1	month	monteh	4	insert
1100	20	real	50	mail	1	but	bat	1	phonetics
1100	21	real	50	mail	0	has	has	3	NA
1100	22	real	50	mail	1	been	benn	2	swap_repeat
1100	23	real	50	mail	0	in	in	2	NA
1100	24	real	50	mail	1	contract	contact	4	delete
1100	25	real	50	mail	1	dispute	disput	6	phonetics
1100	26	real	50	mail	0	with	with	4	NA
1100	27	real	50	mail	1	his	fis	0	delete
1100	28	real	50	mail	1	club	dub	0	other_real
1100	29	real	50	mail	0	Atletico	Atletico	8	NA
1100	30	real	50	mail	0	Paranaense.	Paranaense.	11	NA
1100	31	real	50	mail	0	He	He	2	NA
1100	32	real	50	mail	1	is	isd	2	insert
1100	33	real	50	mail	1	due	dute	2	insert
1100	34	real	50	mail	1	to	tj	1	delete
1100	35	real	50	mail	1	speak	speake	5	phonetics
1100	36	real	50	mail	1	to	ho	0	keyboard
1100	37	real	50	mail	0	Chelsea	Chelsea	7	NA
1100	38	real	50	mail	0	next	next	4	NA
1100	39	real	50	mail	0	week	week	4	NA
1100	40	real	50	mail	1	ahead	ahand	2	other_err
1100	41	real	50	mail	1	of	fo	0	swap_repeat
1100	42	real	50	mail	1	a	ein	0	other_err
1100	43	real	50	mail	1	proposed	propouse	5	phonetics
1100	44	real	50	mail	1	move	movie	3	phonetics
1100	45	real	50	mail	1	to	too	2	phonetics
1100	46	real	50	mail	0	Stamford	Stamford	8	NA
1100	47	real	50	mail	0	Bridge	Bridge	6	NA
1100	48	real	50	mail	1	which	whic	4	delete
1100	49	real	50	mail	1	would	woulld	4	phonetics
1100	50	real	50	mail	0	likely	likely	6	NA
1100	51	real	50	mail	1	see	swa	1	phonetics
1100	52	real	50	mail	1	him	mih	0	swap_repeat
1100	53	real	50	mail	0	loaned	loaned	6	NA
1100	54	real	50	mail	0	out.	out.	4	NA
1100	55	real	50	mail	1	Manchester	Mancheter	6	delete
1100	56	real	50	mail	1	City	citi	0	swap_repeat
1100	57	real	50	mail	1	have	heve	1	swap_repeat
1100	58	real	50	mail	1	been	benn	2	swap_repeat
1100	59	real	50	mail	1	keen	ken	2	phonetics
1100	60	real	50	mail	1	on	On	0	caps
1100	61	real	50	mail	0	Nathan	Nathan	6	NA
1100	62	real	50	mail	1	following	folling	4	phonetics
1100	63	real	50	mail	1	his	him	2	delete
1100	64	real	50	mail	0	performances	performances	12	NA
1100	65	real	50	mail	0	in	in	2	NA
1100	66	real	50	mail	1	the	ht	0	other_err
1100	67	real	50	mail	1	World	Word	3	delete
1100	68	real	50	mail	0	U17	U17	3	NA
1100	69	real	50	mail	0	Championships	Championships	13	NA
1100	70	real	50	mail	1	two	too	1	swap_repeat
1100	71	real	50	mail	0	years	years	5	NA
1100	72	real	50	mail	0	ago	ago	3	NA
1100	73	real	50	mail	1	and	em	0	other_real
1100	74	real	50	mail	1	he	he'll	2	other_err
1100	75	real	50	mail	1	has	have	2	other_real
1100	76	real	50	mail	0	since	since	5	NA
1100	77	real	50	mail	1	broken	bleaken	1	other_err
1100	78	real	50	mail	1	into	in	2	other_real
1100	79	real	50	mail	0	Paranaense's	Paranaense's	12	NA
1100	80	real	50	mail	1	first	firth	3	other_real
1100	81	real	50	mail	0	team.	team.	5	NA
1100	82	real	50	mail	0	Chelsea	Chelsea	7	NA
1100	83	real	50	mail	1	have	heve	1	swap_repeat
1100	84	real	50	mail	1	a	de	0	other_real
1100	85	real	50	mail	1	strong	strenght	3	phonetics
1100	86	real	50	mail	0	Brazilian	Brazilian	9	NA
1100	87	real	50	mail	0	contingency	contingency	11	NA
1100	88	real	50	mail	0	with	with	4	NA
1100	89	real	50	mail	1	the	thr	2	keyboard
1100	90	real	50	mail	0	likes	likes	5	NA
1100	91	real	50	mail	0	of	of	2	NA
1100	92	real	50	mail	0	Willian,	Willian,	8	NA
1100	93	real	50	mail	0	Ramires,	Ramires,	8	NA
1100	94	real	50	mail	0	Filipe	Filipe	6	NA
1100	95	real	50	mail	1	Luis	Luiz	3	keyboard
1100	96	real	50	mail	1	and	amd	1	keyboard
1100	97	real	50	mail	1	Oscar	oscar	0	caps
1100	98	real	50	mail	1	while	whille	4	phonetics
1100	99	real	50	mail	0	21-year-old	21-year-old	11	NA
1100	100	real	50	mail	0	Lucas	Lucas	5	NA
1100	101	real	50	mail	0	Piazon	Piazon	6	NA
1100	102	real	50	mail	0	is	is	2	NA
1100	103	real	50	mail	1	on	0n	0	keyboard
1100	104	real	50	mail	1	loan	load	3	delete
1100	105	real	50	mail	1	at	ay	1	keyboard
1100	106	real	50	mail	0	Eintracht	Eintracht	9	NA
1100	107	real	50	mail	0	Frankfurt.	Frankfurt.	10	NA
1200	1	real	50	mail	0	Alejandro	Alejandro	9	NA
1200	2	real	50	mail	0	Valverde	Valverde	8	NA
1200	3	real	50	mail	1	successfully	succesfully	6	phonetics
1200	4	real	50	mail	0	defended	defended	8	NA
1200	5	real	50	mail	1	his	hos	1	keyboard
1200	6	real	50	mail	0	Fleche	Fleche	6	NA
1200	7	real	50	mail	0	Wallonne	Wallonne	8	NA
1200	8	real	50	mail	1	title	titel	3	swap_repeat
1200	9	real	50	mail	1	on	no	0	swap_repeat
1200	10	real	50	mail	0	Wednesday	Wednesday	9	NA
1200	11	real	50	mail	1	as	al	1	delete
1200	12	real	50	mail	0	Chris	Chris	5	NA
1200	13	real	50	mail	0	Froome	Froome	6	NA
1200	14	real	50	mail	0	finished	finished	8	NA
1200	15	real	50	mail	0	back	back	4	NA
1200	16	real	50	mail	1	in	im	1	keyboard
1200	17	real	50	mail	0	123rd	123rd	5	NA
1200	18	real	50	mail	1	after	afet	2	other_err
1200	19	real	50	mail	1	a	at	1	insert
1200	20	real	50	mail	0	fall.	fall.	5	NA
1200	21	real	50	mail	0	Movistar	Movistar	8	NA
1200	22	real	50	mail	0	rider	rider	5	NA
1200	23	real	50	mail	0	Valverde	Valverde	8	NA
1200	24	real	50	mail	0	sprinted	sprinted	8	NA
1200	25	real	50	mail	0	to	to	2	NA
1200	26	real	50	mail	0	victory	victory	7	NA
1200	27	real	50	mail	1	ahead	aheah	4	swap_repeat
1200	28	real	50	mail	1	of	f	0	delete
1200	29	real	50	mail	0	Julian	Julian	6	NA
1200	30	real	50	mail	0	Alaphilippe	Alaphilippe	11	NA
1200	31	real	50	mail	1	and	nand	0	insert
1200	32	real	50	mail	1	Michael	Mickael	3	phonetics
1200	33	real	50	mail	0	Albasini	Albasini	8	NA
1200	34	real	50	mail	1	in	In	0	caps
1200	35	real	50	mail	0	a	a	1	NA
1200	36	real	50	mail	0	race	race	4	NA
1200	37	real	50	mail	0	which	which	5	NA
1200	38	real	50	mail	0	saw	saw	3	NA
1200	39	real	50	mail	1	former	fomer	2	delete
1200	40	real	50	mail	1	winner	winer	3	phonetics
1200	41	real	50	mail	0	Philippe	Philippe	8	NA
1200	42	real	50	mail	0	Gilbert	Gilbert	7	NA
1200	43	real	50	mail	0	pull	pull	4	NA
